dot_id,longitude,latitude,SA2_Code,SA2_Name,State_Name,NOM_2024_25,Dot_Value
506031124_5,115.900038,-32.016298,506031124,Bentley - Wilson - St James,Western Australia,1054,100
506031124_6,115.905366,-32.026327,506031124,Bentley - Wilson - St James,Western Australia,1054,100
506031124_7,115.897968,-32.000402,506031124,Bentley - Wilson - St James,Western Australia,1054,100
506031124_8,115.909705,-32.008649,506031124,Bentley - Wilson - St James,Western Australia,1054,100
506031124_9,115.915409,-32.011052,506031124,Bentley - Wilson - St James,Western Australia,1054,100
506031124_10,115.9084,-32.009628,506031124,Bentley - Wilson - St James,Western Australia,1054,100
506031124_11,115.911166,-32.010395,506031124,Bentley - Wilson - St James,Western Australia,1054,100
506031125_1,115.910419,-32.106486,506031125,Canning Vale - West,Western Australia,207,100
506031125_2,115.910991,-32.079345,506031125,Canning Vale - West,Western Australia,207,100
506031125_3,115.903804,-32.093263,506031125,Canning Vale - West,Western Australia,207,100
506031127_1,115.945838,-32.008176,506031127,Cannington - Queens Park,Western Australia,944,100
506031127_2,115.92842,-32.012429,506031127,Cannington - Queens Park,Western Australia,944,100
506031127_3,115.950754,-32.009448,506031127,Cannington - Queens Park,Western Australia,944,100
506031127_4,115.932821,-32.006901,506031127,Cannington - Queens Park,Western Australia,944,100
506031127_5,115.938395,-32.021014,506031127,Cannington - Queens Park,Western Australia,944,100
506031127_6,115.936895,-32.013125,506031127,Cannington - Queens Park,Western Australia,944,100
506031127_7,115.933846,-32.01125,506031127,Cannington - Queens Park,Western Australia,944,100
506031127_8,115.960078,-32.010257,506031127,Cannington - Queens Park,Western Australia,944,100
506031127_9,115.947029,-32.002631,506031127,Cannington - Queens Park,Western Australia,944,100
506031127_10,115.934317,-32.004915,506031127,Cannington - Queens Park,Western Australia,944,100
506031128_1,115.920918,-32.054129,506031128,Parkwood - Ferndale - Lynwood,Western Australia,250,100
506031128_2,115.926387,-32.048095,506031128,Parkwood - Ferndale - Lynwood,Western Australia,250,100
506031128_3,115.925232,-32.048935,506031128,Parkwood - Ferndale - Lynwood,Western Australia,250,100
506031129_1,115.896914,-32.030972,506031129,Riverton - Shelley - Rossmoyne,Western Australia,320,100
506031129_2,115.883625,-32.024526,506031129,Riverton - Shelley - Rossmoyne,Western Australia,320,100
506031129_3,115.870755,-32.036236,506031129,Riverton - Shelley - Rossmoyne,Western Australia,320,100
506031129_4,115.865155,-32.040226,506031129,Riverton - Shelley - Rossmoyne,Western Australia,320,100
506031131_1,115.896129,-32.046201,506031131,Willetton,Western Australia,521,100
506031131_2,115.883155,-32.055469,506031131,Willetton,Western Australia,521,100
506031131_3,115.896235,-32.056167,506031131,Willetton,Western Australia,521,100
506031131_4,115.875289,-32.059526,506031131,Willetton,Western Australia,521,100
506031131_5,115.880889,-32.061043,506031131,Willetton,Western Australia,521,100
506031131_6,115.879168,-32.06362,506031131,Willetton,Western Australia,521,100
506041132_1,115.981582,-32.027517,506041132,Beckenham - Kenwick - Langford,Western Australia,555,100
506041132_2,115.992145,-32.011733,506041132,Beckenham - Kenwick - Langford,Western Australia,555,100
506041132_3,115.960947,-32.028026,506041132,Beckenham - Kenwick - Langford,Western Australia,555,100
506041132_4,115.967861,-32.03648,506041132,Beckenham - Kenwick - Langford,Western Australia,555,100
506041132_5,115.953033,-32.034296,506041132,Beckenham - Kenwick - Langford,Western Australia,555,100
506041132_6,115.966008,-32.027959,506041132,Beckenham - Kenwick - Langford,Western Australia,555,100
506041133_1,115.939862,-32.084183,506041133,Canning Vale - East,Western Australia,559,100
506041133_2,115.934385,-32.092556,506041133,Canning Vale - East,Western Australia,559,100
506041133_3,115.915149,-32.107532,506041133,Canning Vale - East,Western Australia,559,100
506041133_4,115.930056,-32.081873,506041133,Canning Vale - East,Western Australia,559,100
506041133_5,115.938617,-32.066288,506041133,Canning Vale - East,Western Australia,559,100
506041133_6,115.927917,-32.077885,506041133,Canning Vale - East,Western Australia,559,100
506041134_1,115.976793,-32.064464,506041134,Gosnells,Western Australia,320,100
506041134_2,115.978557,-32.105717,506041134,Gosnells,Western Australia,320,100
506041134_3,115.978839,-32.104621,506041134,Gosnells,Western Australia,320,100
506041134_4,115.991744,-32.079626,506041134,Gosnells,Western Australia,320,100
506041135_1,115.968677,-32.104325,506041135,Huntingdale - Southern River,Western Australia,362,100
506041135_2,115.956652,-32.106927,506041135,Huntingdale - Southern River,Western Australia,362,100
506041135_3,115.97763,-32.116999,506041135,Huntingdale - Southern River,Western Australia,362,100
506041135_4,115.947161,-32.113772,506041135,Huntingdale - Southern River,Western Australia,362,100
506041136_1,116.068227,-32.078883,506041136,Maddington - Orange Grove - Martin,Western Australia,345,100
506041136_2,115.993673,-32.05811,506041136,Maddington - Orange Grove - Martin,Western Australia,345,100
506041136_3,116.031827,-32.024761,506041136,Maddington - Orange Grove - Martin,Western Australia,345,100
506041136_4,115.995922,-32.0518,506041136,Maddington - Orange Grove - Martin,Western Australia,345,100
506041137_1,115.957135,-32.053786,506041137,Thornlie,Western Australia,420,100
506041137_2,115.947276,-32.074708,506041137,Thornlie,Western Australia,420,100
506041137_3,115.973696,-32.060422,506041137,Thornlie,Western Australia,420,100
506041137_4,115.97189,-32.061942,506041137,Thornlie,Western Australia,420,100
506041137_5,115.964143,-32.069481,506041137,Thornlie,Western Australia,420,100
506051138_1,115.99716,-31.996945,506051138,Forrestfield - Wattle Grove,Western Australia,259,100
506051138_2,116.00546,-32.000236,506051138,Forrestfield - Wattle Grove,Western Australia,259,100
506051138_3,116.022346,-31.995905,506051138,Forrestfield - Wattle Grove,Western Australia,259,100
506051139_1,116.002723,-31.959222,506051139,High Wycombe,Western Australia,127,100
506051139_2,115.999725,-31.927752,506051139,High Wycombe,Western Australia,127,100
506051140_1,116.037124,-31.973525,506051140,Kalamunda - Maida Vale - Gooseberry Hill,Western Australia,132,100
506051140_2,116.073443,-31.983472,506051140,Kalamunda - Maida Vale - Gooseberry Hill,Western Australia,132,100
506051141_1,116.108173,-31.945471,506051141,Lesmurdie - Bickley - Carmel,Western Australia,86,100
506061142_1,116.004763,-32.239757,506061142,Byford,Western Australia,276,100
506061142_2,115.985468,-32.214414,506061142,Byford,Western Australia,276,100
506061142_3,115.987118,-32.238459,506061142,Byford,Western Australia,276,100
506061143_1,115.943883,-32.190994,506061143,Mundijong,Western Australia,24,100
506061144_1,115.886745,-32.355006,506061144,Serpentine - Jarrahdale,Western Australia,20,100
506071145_1,115.860971,-31.999887,506071145,Como,Western Australia,308,100
506071145_2,115.855356,-31.989585,506071145,Como,Western Australia,308,100
506071145_3,115.862366,-31.99997,506071145,Como,Western Australia,308,100
506071145_4,115.877415,-31.997232,506071145,Como,Western Australia,308,100
506071146_1,115.864261,-32.011483,506071146,Manning - Waterford,Western Australia,303,100
506071146_2,115.857302,-32.020376,506071146,Manning - Waterford,Western Australia,303,100
506071146_3,115.859773,-32.024225,506071146,Manning - Waterford,Western Australia,303,100
506071146_4,115.871466,-32.016443,506071146,Manning - Waterford,Western Australia,303,100
506071147_1,115.882408,-31.97829,506071147,South Perth - Kensington,Western Australia,368,100
506071147_2,115.848644,-31.973337,506071147,South Perth - Kensington,Western Australia,368,100
506071147_3,115.887189,-31.978735,506071147,South Perth - Kensington,Western Australia,368,100
506071147_4,115.860049,-31.987047,506071147,South Perth - Kensington,Western Australia,368,100
507011148_1,115.896785,-32.128395,507011148,Banjup,Western Australia,337,100
507011148_2,115.862533,-32.14683,507011148,Banjup,Western Australia,337,100
507011148_3,115.894419,-32.142878,507011148,Banjup,Western Australia,337,100
507011148_4,115.904979,-32.114473,507011148,Banjup,Western Australia,337,100
507011152_1,115.784203,-32.133817,507011152,Coogee,Western Australia,97,100
507011153_1,115.802996,-32.077189,507011153,Coolbellup,Western Australia,112,100
507011153_2,115.818394,-32.080763,507011153,Coolbellup,Western Australia,112,100
507011154_1,115.782086,-32.08083,507011154,Hamilton Hill,Western Australia,198,100
507011154_2,115.779507,-32.082358,507011154,Hamilton Hill,Western Australia,198,100
507011158_1,115.756044,-32.090173,507011158,North Coogee,Western Australia,69,100
507011159_1,115.84889,-32.107488,507011159,South Lake - Cockburn Central,Western Australia,179,100
507011159_2,115.841756,-32.113004,507011159,South Lake - Cockburn Central,Western Australia,179,100
507011160_1,115.771588,-32.103791,507011160,Spearwood,Western Australia,161,100
507011160_2,115.793509,-32.098358,507011160,Spearwood,Western Australia,161,100
507011161_1,115.859137,-32.149568,507011161,Success - Hammond Park,Western Australia,352,100
507011161_2,115.846754,-32.152142,507011161,Success - Hammond Park,Western Australia,352,100
507011161_3,115.854151,-32.136292,507011161,Success - Hammond Park,Western Australia,352,100
507011161_4,115.847332,-32.144119,507011161,Success - Hammond Park,Western Australia,352,100
507011163_1,115.831953,-32.11918,507011163,Yangebup,Western Australia,62,100
507011259_1,115.807995,-32.136541,507011259,Beeliar - Wattleup,Western Australia,108,100
507011259_2,115.81093,-32.143922,507011259,Beeliar - Wattleup,Western Australia,108,100
507011260_1,115.887759,-32.083861,507011260,Jandakot,Western Australia,34,100
507021164_1,115.775134,-32.031368,507021164,East Fremantle,Western Australia,121,100
507021164_2,115.763609,-32.037799,507021164,East Fremantle,Western Australia,121,100
507021165_1,115.762485,-32.057181,507021165,Fremantle,Western Australia,368,100
507021165_2,115.524827,-31.993067,507021165,Fremantle,Western Australia,368,100
507021165_3,115.734988,-32.041487,507021165,Fremantle,Western Australia,368,100
507021165_4,115.75949,-32.053547,507021165,Fremantle,Western Australia,368,100
507021166_1,115.790221,-32.065563,507021166,Fremantle - South,Western Australia,256,100
507021166_2,115.758738,-32.067726,507021166,Fremantle - South,Western Australia,256,100
507021166_3,115.797175,-32.065789,507021166,Fremantle - South,Western Australia,256,100
507031169_1,115.842096,-32.270804,507031169,Wellard (West) - Bertram,Western Australia,341,100
507031169_2,115.838821,-32.272016,507031169,Wellard (West) - Bertram,Western Australia,341,100
507031169_3,115.844249,-32.259148,507031169,Wellard (West) - Bertram,Western Australia,341,100
507031169_4,115.849131,-32.233906,507031169,Wellard (West) - Bertram,Western Australia,341,100
507031170_1,115.80569,-32.231513,507031170,Calista,Western Australia,64,100
507031174_1,115.828836,-32.232009,507031174,Parmelia - Orelia,Western Australia,107,100
507031174_2,115.825326,-32.249516,507031174,Parmelia - Orelia,Western Australia,107,100
507031261_1,115.880725,-32.191894,507031261,Casuarina - Wandi,Western Australia,94,100
507041175_1,115.826294,-32.025162,507041175,Applecross - Ardross,Western Australia,205,100
507041175_2,115.844861,-32.003657,507041175,Applecross - Ardross,Western Australia,205,100
507041175_3,115.843771,-32.01062,507041175,Applecross - Ardross,Western Australia,205,100
507041176_1,115.849212,-32.060266,507041176,Bateman,Western Australia,81,100
507041177_1,115.793026,-32.050244,507041177,Bicton - Palmyra,Western Australia,192,100
507041177_2,115.789904,-32.048209,507041177,Bicton - Palmyra,Western Australia,192,100
507041178_1,115.830476,-32.044818,507041178,Booragoon,Western Australia,296,100
507041178_2,115.851852,-32.028489,507041178,Booragoon,Western Australia,296,100
507041178_3,115.843413,-32.038536,507041178,Booragoon,Western Australia,296,100
507041179_1,115.858488,-32.064129,507041179,Bull Creek,Western Australia,188,100
507041179_2,115.869682,-32.061687,507041179,Bull Creek,Western Australia,188,100
507041180_1,115.853616,-32.071425,507041180,Leeming,Western Australia,155,100
507041180_2,115.875972,-32.067199,507041180,Leeming,Western Australia,155,100
507041181_1,115.804633,-32.029676,507041181,Melville,Western Australia,228,100
507041181_2,115.796253,-32.040119,507041181,Melville,Western Australia,228,100
507041181_3,115.799565,-32.032081,507041181,Melville,Western Australia,228,100
507041182_1,115.838293,-32.073664,507041182,Murdoch - Kardinya,Western Australia,354,100
507041182_2,115.82,-32.073198,507041182,Murdoch - Kardinya,Western Australia,354,100
507041182_3,115.844721,-32.067794,507041182,Murdoch - Kardinya,Western Australia,354,100
507041182_4,115.83098,-32.072227,507041182,Murdoch - Kardinya,Western Australia,354,100
507041183_1,115.800749,-32.048196,507041183,Willagee,Western Australia,62,100
507041184_1,115.81819,-32.05587,507041184,Winthrop,Western Australia,88,100
507051186_1,115.768972,-32.287313,507051186,Cooloongup,Western Australia,62,100
507051187_1,115.745534,-32.35279,507051187,Port Kennedy,Western Australia,135,100
507051187_2,115.749774,-32.351409,507051187,Port Kennedy,Western Australia,135,100
507051188_1,115.673586,-32.190785,507051188,Rockingham,Western Australia,222,100
507051188_2,115.670734,-32.194006,507051188,Rockingham,Western Australia,222,100
507051188_3,115.67568,-32.210825,507051188,Rockingham,Western Australia,222,100
507051190_1,115.704008,-32.296307,507051190,Safety Bay - Shoalwater,Western Australia,100,100
507051191_1,115.754998,-32.406091,507051191,Singleton - Golden Bay - Secret Harbour,Western Australia,305,100
507051191_2,115.762764,-32.420925,507051191,Singleton - Golden Bay - Secret Harbour,Western Australia,305,100
507051191_3,115.747482,-32.419066,507051191,Singleton - Golden Bay - Secret Harbour,Western Australia,305,100
507051191_4,115.764093,-32.413226,507051191,Singleton - Golden Bay - Secret Harbour,Western Australia,305,100
507051192_1,115.760471,-32.31498,507051192,Waikiki,Western Australia,108,100
507051192_2,115.763674,-32.309715,507051192,Waikiki,Western Australia,108,100
507051193_1,115.75649,-32.338093,507051193,Warnbro,Western Australia,107,100
507051193_2,115.746727,-32.332605,507051193,Warnbro,Western Australia,107,100
507051312_1,115.862569,-32.341267,507051312,Baldivis - North,Western Australia,296,100
507051312_2,115.851427,-32.286153,507051312,Baldivis - North,Western Australia,296,100
507051312_3,115.85003,-32.289608,507051312,Baldivis - North,Western Australia,296,100
507051313_1,115.816133,-32.358879,507051313,Baldivis - South,Western Australia,319,100
507051313_2,115.818502,-32.377388,507051313,Baldivis - South,Western Australia,319,100
507051313_3,115.798338,-32.382619,507051313,Baldivis - South,Western Australia,319,100
507051313_4,115.807506,-32.362322,507051313,Baldivis - South,Western Australia,319,100
507051314_1,115.8086,-32.41352,507051314,Karnup,Western Australia,14,100
509011225_1,117.878539,-35.029637,509011225,Albany,Western Australia,113,100
509011225_2,117.901048,-35.024689,509011225,Albany,Western Australia,113,100
509011226_1,118.309819,-34.896818,509011226,Albany Surrounds,Western Australia,19,100
509011227_1,117.936784,-34.983386,509011227,Bayonet Head - Lower King,Western Australia,16,100
509011228_1,116.802137,-34.922336,509011228,Denmark,Western Australia,14,100
509011229_1,118.206455,-33.799176,509011229,Gnowangerup,Western Australia,16,100
509011230_1,117.852099,-33.641984,509011230,Katanning,Western Australia,31,100
509011231_1,117.29747,-33.763201,509011231,Kojonup,Western Australia,19,100
509011232_1,117.748102,-35.039128,509011232,Little Grove - Elleker,Western Australia,9,100
509011233_1,117.834433,-35.014814,509011233,McKail - Willyung,Western Australia,37,100
509011234_1,116.883253,-34.638651,509011234,Plantagenet,Western Australia,12,100
509021236_1,115.876089,-31.558825,509021236,Chittering,Western Australia,12,100
509021237_1,117.290992,-31.687541,509021237,Cunderdin,Western Australia,18,100
509021238_1,117.357332,-30.338725,509021238,Dowerin,Western Australia,11,100
509021239_1,115.748675,-30.977645,509021239,Gingin - Dandaragan,Western Australia,121,100
509021239_2,116.00811,-31.17623,509021239,Gingin - Dandaragan,Western Australia,121,100
509021240_1,118.284593,-32.082783,509021240,Merredin,Western Australia,46,100
509021241_1,116.589999,-30.375659,509021241,Moora,Western Australia,29,100
509021242_1,119.109611,-30.545178,509021242,Mukinbudin,Western Australia,14,100
509021243_1,116.62966,-31.563304,509021243,Northam,Western Australia,41,100
509021244_1,116.391274,-31.367332,509021244,Toodyay,Western Australia,11,100
509021245_1,116.386851,-32.199036,509021245,York - Beverley,Western Australia,3,100
509031246_1,116.742649,-32.687646,509031246,Brookton,Western Australia,11,100
509031247_1,119.700988,-32.702157,509031247,Kulin,Western Australia,19,100
509031248_1,116.516242,-32.733815,509031248,Murray,Western Australia,11,100
509031249_1,117.192065,-32.870866,509031249,Narrogin,Western Australia,35,100
509031250_1,116.928668,-32.933471,509031250,Wagin,Western Australia,11,100
510011262_1,122.241585,-17.922027,510011262,Broome,Western Australia,198,100
510011262_2,122.249543,-17.925015,510011262,Broome,Western Australia,198,100
510011263_1,123.816008,-17.8143,510011263,Derby - West Kimberley,Western Australia,43,100
510011264_1,126.649608,-20.566099,510011264,Halls Creek,Western Australia,14,100
510011265_1,128.265758,-16.36593,510011265,Kununurra,Western Australia,63,100
510011266_1,122.545987,-18.88083,510011266,Roebuck,Western Australia,12,100
510021267_1,125.302412,-20.470735,510021267,East Pilbara,Western Australia,33,100
510021268_1,119.737884,-23.352267,510021268,Newman,Western Australia,43,100
510021269_1,118.651383,-20.334849,510021269,Port Hedland,Western Australia,35,100
510021270_1,118.621242,-20.397157,510021270,South Hedland,Western Australia,139,100
510021270_2,118.625319,-20.418519,510021270,South Hedland,Western Australia,139,100
510031271_1,115.767021,-22.946355,510031271,Ashburton (WA),Western Australia,111,100
510031271_2,117.636585,-22.725401,510031271,Ashburton (WA),Western Australia,111,100
510031272_1,116.8693,-20.76064,510031272,Karratha,Western Australia,250,100
510031272_2,116.856603,-20.756714,510031272,Karratha,Western Australia,250,100
510031272_3,116.784299,-20.748178,510031272,Karratha,Western Australia,250,100
510031273_1,117.885268,-20.828753,510031273,Roebourne,Western Australia,30,100
511011274_1,121.870222,-33.861096,511011274,Esperance,Western Australia,33,100
511011275_1,122.439925,-32.963304,511011275,Esperance Surrounds,Western Australia,28,100
511021276_1,113.676856,-24.908407,511021276,Carnarvon,Western Australia,42,100
511021277_1,113.900687,-22.558157,511021277,Exmouth,Western Australia,46,100
511031278_1,121.483503,-30.776746,511031278,Boulder,Western Australia,43,100
511031279_1,121.481193,-30.744943,511031279,Kalgoorlie,Western Australia,234,100
511031279_2,121.495578,-30.72685,511031279,Kalgoorlie,Western Australia,234,100
511031279_3,121.436158,-30.785854,511031279,Kalgoorlie,Western Australia,234,100
511031280_1,121.425761,-30.762667,511031280,Kalgoorlie - North,Western Australia,117,100
511031280_2,121.45138,-30.722403,511031280,Kalgoorlie - North,Western Australia,117,100
511031282_1,128.773495,-31.044352,511031282,Kambalda - Coolgardie - Norseman,Western Australia,38,100
511031283_1,125.627525,-29.239193,511031283,Leinster - Leonora,Western Australia,26,100
511041285_1,114.61195,-28.768456,511041285,Geraldton,Western Australia,70,100
511041286_1,114.648832,-28.805148,511041286,Geraldton - East,Western Australia,24,100
511041287_1,114.661697,-28.714777,511041287,Geraldton - North,Western Australia,27,100
511041288_1,114.658988,-28.884095,511041288,Geraldton - South,Western Australia,51,100
511041289_1,114.997506,-29.274444,511041289,Irwin,Western Australia,6,100
511041290_1,115.406153,-26.919594,511041290,Meekatharra,Western Australia,16,100
511041291_1,116.002377,-29.118111,511041291,Morawa,Western Australia,16,100
511041292_1,114.437594,-27.832085,511041292,Northampton - Mullewa - Greenough,Western Australia,19,100
601011001_1,147.139189,-42.713548,601011001,Bridgewater - Gagebrook,Tasmania,3,100
601011002_1,147.372044,-42.723865,601011002,Brighton - Pontville,Tasmania,8,100
601011003_1,147.292915,-42.787954,601011003,Old Beach - Otago,Tasmania,12,100
601021004_1,147.384127,-42.870319,601021004,Bellerive - Rosny,Tasmania,41,100
601021005_1,147.403619,-42.802541,601021005,Cambridge,Tasmania,33,100
601021006_1,147.328443,-42.818276,601021006,Geilston Bay - Risdon,Tasmania,17,100
601021007_1,147.403776,-42.872974,601021007,Howrah - Tranmere,Tasmania,72,100
601021008_1,147.371355,-42.854389,601021008,Lindisfarne - Rose Bay,Tasmania,50,100
601021009_1,147.39471,-42.850561,601021009,Mornington - Warrane,Tasmania,34,100
601021010_1,147.398324,-42.776686,601021010,Risdon Vale,Tasmania,4,100
601021011_1,147.429082,-42.886318,601021011,Rokeby,Tasmania,17,100
601021012_1,147.478438,-43.018182,601021012,South Arm,Tasmania,21,100
601031013_1,147.197689,-42.742361,601031013,Austins Ferry - Granton,Tasmania,23,100
601031014_1,147.213063,-42.823988,601031014,Berriedale - Chigwell,Tasmania,49,100
601031015_1,147.200252,-42.796706,601031015,Claremont (Tas.),Tasmania,26,100
601031016_1,147.310544,-42.842721,601031016,Derwent Park - Lutana,Tasmania,40,100
601031017_1,147.250961,-42.835269,601031017,Glenorchy,Tasmania,72,100
601031018_1,147.269219,-42.825411,601031018,Montrose - Rosetta,Tasmania,32,100
601031019_1,147.302054,-42.849233,601031019,Moonah,Tasmania,60,100
601031020_1,147.180571,-42.803813,601031020,New Norfolk,Tasmania,9,100
601031021_1,147.278226,-42.843351,601031021,West Moonah,Tasmania,44,100
601041022_1,147.299189,-42.9593,601041022,Kingston - Huntingfield,Tasmania,97,100
601041023_1,147.313802,-43.042734,601041023,Kingston Beach - Blackmans Bay,Tasmania,70,100
601041024_1,147.248304,-43.037745,601041024,Margate - Snug,Tasmania,25,100
601041026_1,147.334235,-42.967807,601041026,Taroona - Bonnet Hill,Tasmania,19,100
601051027_1,147.328726,-42.884818,601051027,Hobart,Tasmania,192,100
601051027_2,147.337237,-42.890103,601051027,Hobart,Tasmania,192,100
601051028_1,147.28166,-42.859814,601051028,Lenah Valley - Mount Stuart,Tasmania,63,100
601051029_1,147.317857,-42.924361,601051029,Mount Nelson - Dynnyrne,Tasmania,119,100
601051029_2,147.312868,-42.915345,601051029,Mount Nelson - Dynnyrne,Tasmania,119,100
601051030_1,147.299648,-42.852411,601051030,New Town,Tasmania,84,100
601051031_1,147.325084,-42.895285,601051031,Sandy Bay,Tasmania,308,100
601051031_2,147.356047,-42.930631,601051031,Sandy Bay,Tasmania,308,100
601051031_3,147.352831,-42.918597,601051031,Sandy Bay,Tasmania,308,100
601051031_4,147.335785,-42.91212,601051031,Sandy Bay,Tasmania,308,100
601051032_1,147.287888,-42.93548,601051032,South Hobart - Fern Tree,Tasmania,66,100
601051033_1,147.311873,-42.875536,601051033,West Hobart,Tasmania,63,100
601061034_1,147.741518,-42.850462,601061034,Dodges Ferry - Lewisham,Tasmania,22,100
601061035_1,147.3954,-42.754946,601061035,Sorell - Richmond,Tasmania,38,100
602011036_1,147.139608,-41.408795,602011036,Invermay,Tasmania,36,100
602011037_1,147.156612,-41.475453,602011037,Kings Meadows - Punchbowl,Tasmania,16,100
602011038_1,147.155211,-41.423444,602011038,Launceston,Tasmania,86,100
602011039_1,147.055463,-41.382572,602011039,Legana,Tasmania,16,100
602011040_1,147.134182,-41.401385,602011040,Mowbray,Tasmania,79,100
602011041_1,147.168778,-41.386376,602011041,Newnham - Mayfield,Tasmania,132,100
602011041_2,147.170195,-41.389602,602011041,Newnham - Mayfield,Tasmania,132,100
602011042_1,147.160451,-41.434705,602011042,Newstead,Tasmania,35,100
602011043_1,147.177522,-41.444601,602011043,Norwood (Tas.),Tasmania,10,100
602011044_1,147.09498,-41.47386,602011044,Prospect Vale - Blackstone,Tasmania,19,100
602011045_1,147.197843,-41.398053,602011045,Ravenswood,Tasmania,7,100
602011046_1,146.987698,-41.4225,602011046,Riverside,Tasmania,26,100
602011047_1,147.15633,-41.456661,602011047,South Launceston,Tasmania,37,100
602011048_1,147.132741,-41.495141,602011048,Summerhill - Prospect,Tasmania,14,100
602011049_1,147.104093,-41.43397,602011049,Trevallyn,Tasmania,24,100
602011050_1,147.279481,-41.471211,602011050,Waverley - St Leonards,Tasmania,17,100
602011051_1,147.127951,-41.457868,602011051,West Launceston,Tasmania,20,100
602011052_1,147.198186,-41.487238,602011052,Youngtown - Relbia,Tasmania,7,100
602021053_1,146.712556,-41.133063,602021053,Beauty Point - Beaconsfield,Tasmania,10,100
602021054_1,146.35191,-41.577156,602021054,Deloraine,Tasmania,31,100
602021055_1,146.943842,-41.268101,602021055,Grindelwald - Lanena,Tasmania,16,100
602021056_1,146.970235,-41.573964,602021056,Hadspen - Carrick,Tasmania,5,100
602021057_1,146.907492,-41.526893,602021057,Westbury,Tasmania,9,100
602031058_1,147.27289,-41.373601,602031058,Dilston - Lilydale,Tasmania,7,100
602031059_1,146.917763,-41.111172,602031059,George Town,Tasmania,20,100
602031060_1,147.077641,-41.648361,602031060,Longford,Tasmania,16,100
602031061_1,147.260951,-41.727898,602031061,Northern Midlands,Tasmania,7,100
602031062_1,147.183043,-41.536493,602031062,Perth - Evandale,Tasmania,7,100
602031064_1,148.202765,-40.91945,602031064,St Helens - Scamander,Tasmania,21,100
602031100_1,147.53825,-41.085966,602031100,Scottsdale - Bridport,Tasmania,15,100
603011065_1,146.258083,-42.176709,603011065,Central Highlands,Tasmania,5,100
603011066_1,146.688869,-42.823757,603011066,Derwent Valley,Tasmania,5,100
603011067_1,147.557367,-42.466938,603011067,Southern Midlands,Tasmania,4,100
603021069_1,147.173207,-43.479499,603021069,Bruny Island - Kettering,Tasmania,16,100
603021070_1,147.131461,-43.182689,603021070,Cygnet,Tasmania,15,100
603021071_1,147.050276,-43.261206,603021071,Geeveston - Dover,Tasmania,25,100
603021072_1,147.039048,-42.922325,603021072,Huonville - Franklin,Tasmania,28,100
603031073_1,147.74261,-43.165342,603031073,Forestier - Tasman,Tasmania,5,100
603031074_1,147.969513,-42.470657,603031074,Triabunna - Bicheno,Tasmania,20,100
604011075_1,145.901227,-41.066384,604011075,Acton - Upper Burnie,Tasmania,11,100
604011076_1,145.754649,-41.259577,604011076,Burnie - Ulverstone Surrounds,Tasmania,5,100
604011077_1,145.899285,-41.049395,604011077,Burnie - Wivenhoe,Tasmania,17,100
604011078_1,145.841845,-41.063909,604011078,Parklands - Camdale,Tasmania,23,100
604011079_1,146.040286,-41.10943,604011079,Penguin - Sulphur Creek,Tasmania,7,100
604011080_1,145.884627,-41.104708,604011080,Romaine - Havenview,Tasmania,11,100
604011081_1,145.808059,-41.06031,604011081,Somerset,Tasmania,5,100
604011082_1,146.189334,-41.190397,604011082,Ulverstone,Tasmania,16,100
604011083_1,146.116161,-41.134995,604011083,West Ulverstone,Tasmania,7,100
604011084_1,145.71611,-41.041576,604011084,Wynyard,Tasmania,17,100
604021085_1,146.331313,-41.185344,604021085,Devonport,Tasmania,58,100
604021086_1,146.397577,-41.183252,604021086,East Devonport,Tasmania,22,100
604021087_1,146.497491,-41.26102,604021087,Latrobe,Tasmania,14,100
604021088_1,146.2786,-41.206629,604021088,Miandetta - Don,Tasmania,8,100
604021089_1,146.636097,-41.200203,604021089,Port Sorell,Tasmania,17,100
604021090_1,146.369939,-41.236178,604021090,Quoiba - Spreyton,Tasmania,6,100
604021091_1,146.235961,-41.367702,604021091,Sheffield - Railton,Tasmania,19,100
604021092_1,146.277708,-41.253696,604021092,Turners Beach - Forth,Tasmania,7,100
604031093_1,143.915769,-39.851725,604031093,King Island,Tasmania,7,100
604031094_1,144.738636,-41.007091,604031094,North West,Tasmania,18,100
604031095_1,145.125134,-40.842918,604031095,Smithton,Tasmania,16,100
604031096_1,145.738212,-41.063472,604031096,Waratah,Tasmania,4,100
604031097_1,145.255736,-41.829434,604031097,West Coast (Tas.),Tasmania,7,100
701011002_1,130.839291,-12.463592,701011002,Darwin City,Northern Territory,430,100
701011002_2,130.842813,-12.456527,701011002,Darwin City,Northern Territory,430,100
701011002_3,130.849145,-12.463791,701011002,Darwin City,Northern Territory,430,100
701011002_4,130.843022,-12.46107,701011002,Darwin City,Northern Territory,430,100
701011002_5,130.835338,-12.459413,701011002,Darwin City,Northern Territory,430,100
701011004_1,130.843475,-12.423467,701011004,Fannie Bay - The Gardens,Northern Territory,78,100
701011005_1,130.818564,-12.459377,701011005,Larrakeyah,Northern Territory,150,100
701011005_2,130.822516,-12.449696,701011005,Larrakeyah,Northern Territory,150,100
701011006_1,130.852018,-12.409086,701011006,Ludmilla - The Narrows,Northern Territory,38,100
701011007_1,130.852813,-12.430228,701011007,Parap,Northern Territory,108,100
701011007_2,130.84028,-12.436287,701011007,Parap,Northern Territory,108,100
701011008_1,130.844625,-12.449486,701011008,Stuart Park,Northern Territory,178,100
